page_index,fact_check_id,fact_check_explanation_title,fact_check_explanation_summary,fact_check_image_url_thumbnail,fact_check_date,fact_check_page_url
284,uks-stake-european-investment-bank,The UK's stake in the European Investment Bank,"The UK has 16% shares in the European Investment Bank, that was around £9 billion in 2016.",https://www.fullfact.org/media/_versions/european_investment_bank_homepage_article.jpg,2017-06-02,https://www.fullfact.org/economy/uks-stake-european-investment-bank/
284,theresa-mays-eu-negotiating-experience,Theresa May's EU negotiating experience,What was Theresa May’s involvement in negotiating the UK out of EU justice and home affairs laws?,https://www.fullfact.org/media/_versions/home-affairs_homepage_article.jpg,2017-06-02,https://www.fullfact.org/europe/theresa-mays-eu-negotiating-experience/
284,uk-trade-commonwealth,Trade with the Commonwealth,UK exports to the other 50 or so Commonwealth nations were 9% of the total in 2015.,https://www.fullfact.org/media/_versions/commonwealth_homepage_article.jpg,2017-06-02,https://www.fullfact.org/economy/uk-trade-commonwealth/
284,green-party-manifesto-reasons-behind-brexit-vote,Green Party Manifesto: Reasons behind the Brexit vote,We look what people say they considered when voting to leave the EU.,https://www.fullfact.org/media/_versions/featured-image-for-web_homepage_article.jpg,2017-06-01,https://www.fullfact.org/europe/green-party-manifesto-reasons-behind-brexit-vote/
285,green-party-manifesto-young-peoples-views-brexit,Green Party Manifesto: Young people's views on Brexit,"More young people seem to have voted to Remain than to Leave, but putting an exact figure on how many is more complicated.",https://www.fullfact.org/media/_versions/featured-image-for-web_homepage_article.jpg,2017-06-01,https://www.fullfact.org/europe/green-party-manifesto-young-peoples-views-brexit/
285,green-party-manifesto-air-pollution,Green Party Manifesto: Air pollution,"Air pollution contributes to 40,000 premature deaths a year, but that doesn't necessarily mean it causes them.",https://www.fullfact.org/media/_versions/featured-image-for-web_homepage_article.jpg,2017-06-01,https://www.fullfact.org/health/green-party-manifesto-air-pollution/
285,green-party-manifesto-social-care,Green Party Manifesto: Social care,The most recent estimates suggest the spending gap for adult social care in England is around £600 million this year.,https://www.fullfact.org/media/_versions/featured-image-for-web_homepage_article.jpg,2017-06-01,https://www.fullfact.org/health/green-party-manifesto-social-care/
285,green-party-manifesto-renewable-energy,Green party Manifesto: Renewable energy,We've looked at the comparative costs of wind and solar projects compared to fossil fuels.,https://www.fullfact.org/media/_versions/featured-image-for-web_homepage_article.jpg,2017-06-01,https://www.fullfact.org/economy/green-party-manifesto-renewable-energy/
285,what-is-hard-brexit,What is hard Brexit?,"Hard Brexit is at one end of the spectrum, it’s about moving further away from the EU and cutting the main formal ties with the EU. But there are many …",https://www.fullfact.org/media/_versions/feature_image_with_text_still_europe_homepage_article.jpg,2017-06-01,https://www.fullfact.org/europe/what-is-hard-brexit/
285,how-many-nhs-employees-are-there,How many NHS employees are there?,There are roughly 1.5 million people employed by the NHS but this is a headcount. There are other ways of counting such as Full-Time Equivalents.,https://www.fullfact.org/media/_versions/how_many_nhs_staff_are_there-_homepage_article.jpg,2017-06-01,https://www.fullfact.org/health/how-many-nhs-employees-are-there/
285,what-is-the-nhs-budget,What is the NHS budget?,"NHS funding works differently across the country, but most of the budget comes from the Government.",https://www.fullfact.org/media/_versions/what_is_the_nhs_budget_2._homepage_article.jpg,2017-06-01,https://www.fullfact.org/health/what-is-the-nhs-budget/
285,what-is-the-nhs,What is the NHS?,The NHS stands for the National Health Service: Government-funded health care and medical services that everyone in the UK can use without being asked to pay the full cost.,https://www.fullfact.org/media/_versions/what_is_the_nhs%3F_1_homepage_article.jpg,2017-06-01,https://www.fullfact.org/health/what-is-the-nhs/
285,labours-land-value-tax-will-you-have-sell-your-garden,Labour’s Land Value Tax: will you have to sell your garden?,Labour isn't committing to a 'Garden Tax'. Its manifesto only promises to review the council tax and business rate systems and consider new options such as a land value tax.,https://www.fullfact.org/media/_versions/land_tax_featured_imageahxdeb_homepage_article.jpg,2017-05-31,https://www.fullfact.org/economy/labours-land-value-tax-will-you-have-sell-your-garden/
285,whats-happened-migration-2010,What’s happened to migration since 2010?,The Conservative manifesto restated the government's commitment to get net migration down to the tens of thousands. But what's been happening to net migration in recent years?,https://www.fullfact.org/media/_versions/immigration-figures_homepage_article.jpg,2017-05-31,https://www.fullfact.org/immigration/whats-happened-migration-2010/
285,snp-manifesto-future-child-poverty,SNP Manifesto: Future child poverty,Child poverty is projected to rise on a number of measures by 2021.,https://www.fullfact.org/media/_versions/nicola-sturgeon-manifesto-launch-2017_homepage_article.jpg,2017-05-30,https://www.fullfact.org/economy/snp-manifesto-future-child-poverty/
285,snp-manifesto-productivity-and-unemployment,SNP Manifesto: Productivity and unemployment,"Scotland's productivity has been growing faster than the UK's as a whole, but its still catching up.",https://www.fullfact.org/media/_versions/nicola-sturgeon-manifesto-launch-2017_homepage_article.jpg,2017-05-30,https://www.fullfact.org/economy/snp-manifesto-productivity-and-unemployment/
286,snp-manifesto-nurses-pay,SNP Manifesto: Nurses' pay,"Nurses in Scotland get paid more than nurses in England, Wales, and Northern Ireland. This is across all pay bands.",https://www.fullfact.org/media/_versions/nicola-sturgeon-manifesto-launch-2017_homepage_article.jpg,2017-05-30,https://www.fullfact.org/health/snp-manifesto-nurses-pay/
286,snp-manifesto-accident-and-emergency,SNP Manifesto: Accident and emergency,"On average A&E departments in Scotland do perform better against the main waiting time target than those in the rest of the UK, although they’re still missing targets.",https://www.fullfact.org/media/_versions/nicola-sturgeon-manifesto-launch-2017_homepage_article.jpg,2017-05-30,https://www.fullfact.org/health/snp-manifesto-accident-and-emergency/
286,snp-manifesto-working-poverty,SNP Manifesto: Working poverty,"67% of children in poverty live in a household where at least one person is working, according to official figures.",https://www.fullfact.org/media/_versions/nicola-sturgeon-manifesto-launch-2017_homepage_article.jpg,2017-05-30,https://www.fullfact.org/economy/snp-manifesto-working-poverty/
286,is-nhs-in-crisis,Is the NHS in crisis?,"There are so many ways of measuring success in the NHS, but the results from the Nuffield Trust show that the NHS does face significant problems in many different areas.",https://www.fullfact.org/media/_versions/d2hm3p_homepage_article.jpg,2017-05-30,https://www.fullfact.org/health/is-nhs-in-crisis/
286,nhs-video-factchecked,"NHS video, factchecked",We've factchecked a viral video featuring NHS employees that makes claims about the NHS.,https://www.fullfact.org/media/_versions/nhs-video_homepage_article.jpg,2017-05-30,https://www.fullfact.org/health/nhs-video-factchecked/
286,are-university-applications-falling-uk,Are university applications falling in the UK?,University applications by disadvantaged students haven’t fallen in the last few years.,https://www.fullfact.org/media/_versions/featured-image-ucas-screen_homepage_article.jpg,2017-05-30,https://www.fullfact.org/education/are-university-applications-falling-uk/
286,liberal-democrat-manifesto-grammar-schools,Liberal Democrat Manifesto: Grammar schools,The advantage for pupils who attend modern grammar schools is outweighed by the disadvantage for those who don’t,https://www.fullfact.org/media/_versions/lib-dem-manifesto_homepage_article.jpg,2017-05-26,https://www.fullfact.org/education/liberal-democrat-manifesto-grammar-schools/
286,liberal-democrat-manifesto-nhs-finances,Liberal Democrat Manifesto: NHS finances,Nearly two-thirds of NHS trusts and foundation trusts ended the 2015/16 year in deficit.,https://www.fullfact.org/media/_versions/lib-dem-manifesto_homepage_article.jpg,2017-05-26,https://www.fullfact.org/health/liberal-democrat-manifesto-nhs-finances/
286,liberal-democrat-manifesto-environment,Liberal Democrat Manifesto: Environment,"Air pollution contributes to 40,000 premature deaths a year and costs the NHS £15 billion",https://www.fullfact.org/media/_versions/lib-dem-manifesto_homepage_article.jpg,2017-05-26,https://www.fullfact.org/health/liberal-democrat-manifesto-environment/
286,liberal-democrat-manifesto-housing,Liberal Democrat Manifesto: Housing,"The average house price in the UK was £216,000 in March 2017.",https://www.fullfact.org/media/_versions/lib-dem-manifesto_homepage_article.jpg,2017-05-26,https://www.fullfact.org/economy/liberal-democrat-manifesto-housing/
